_id,symbol,timestamp,open,high,low,close,volume
"ObjectId(""65f589d5163e27828843a005"")",BTCUSDT,2024-03-16T11:47:16.000Z,68438.07,68438.08,68438.07,68438.07,0.10752
"ObjectId(""65f589d5163e27828843a006"")",BTCUSDT,2024-03-16T11:47:17.000Z,68438.07,68438.07,68430.45,68430.46,2.16225
"ObjectId(""65f589d5163e27828843a007"")",BTCUSDT,2024-03-16T11:47:18.000Z,68430.45,68430.46,68430.45,68430.46,0.01861
"ObjectId(""65f589d5163e27828843a008"")",BTCUSDT,2024-03-16T11:47:19.000Z,68430.46,68430.46,68430.45,68430.46,0.00778
"ObjectId(""65f589d5163e27828843a009"")",BTCUSDT,2024-03-16T11:47:20.000Z,68430.46,68430.46,68430.45,68430.46,0.14336
"ObjectId(""65f589d5163e27828843a00a"")",BTCUSDT,2024-03-16T11:47:21.000Z,68430.45,68430.46,68430.45,68430.45,0.12264
"ObjectId(""65f589d5163e27828843a00b"")",BTCUSDT,2024-03-16T11:47:22.000Z,68430.46,68430.46,68430.45,68430.46,0.60285
"ObjectId(""65f589d5163e27828843a00c"")",BTCUSDT,2024-03-16T11:47:23.000Z,68430.46,68458.25,68430.46,68457.15,5.36501
"ObjectId(""65f589d5163e27828843a00d"")",BTCUSDT,2024-03-16T11:47:24.000Z,68457.14,68457.15,68457.14,68457.14,0.04517
"ObjectId(""65f589d5163e27828843a00e"")",BTCUSDT,2024-03-16T11:47:25.000Z,68457.14,68457.15,68457.14,68457.15,0.11556
"ObjectId(""65f589d5163e27828843a00f"")",BTCUSDT,2024-03-16T11:47:26.000Z,68457.15,68457.15,68456,68456.01,1.37262
"ObjectId(""65f589d5163e27828843a010"")",BTCUSDT,2024-03-16T11:47:27.000Z,68456.01,68456.01,68456,68456.01,0.54641
"ObjectId(""65f589d5163e27828843a011"")",BTCUSDT,2024-03-16T11:47:28.000Z,68456.01,68456.01,68440.01,68440.01,0.57249
"ObjectId(""65f589d5163e27828843a012"")",BTCUSDT,2024-03-16T11:47:29.000Z,68440,68440,68432,68432,0.01446
"ObjectId(""65f589d5163e27828843a013"")",BTCUSDT,2024-03-16T11:47:30.000Z,68432.01,68432.01,68432,68432.01,0.09283
"ObjectId(""65f589d5163e27828843a014"")",BTCUSDT,2024-03-16T11:47:31.000Z,68432,68432,68428,68428.01,0.61297
"ObjectId(""65f589d5163e27828843a015"")",BTCUSDT,2024-03-16T11:47:32.000Z,68428,68428.01,68428,68428.01,0.77435
"ObjectId(""65f589d5163e27828843a016"")",BTCUSDT,2024-03-16T11:47:33.000Z,68428,68428.01,68424,68424,0.2584
"ObjectId(""65f589d5163e27828843a017"")",BTCUSDT,2024-03-16T11:47:34.000Z,68424.01,68424.01,68424,68424.01,0.29415
"ObjectId(""65f589d5163e27828843a018"")",BTCUSDT,2024-03-16T11:47:35.000Z,68424.01,68444,68424,68438.3,5.1673
"ObjectId(""65f589d5163e27828843a019"")",BTCUSDT,2024-03-16T11:47:36.000Z,68447.87,68447.99,68447.87,68447.98,0.07741
"ObjectId(""65f589d5163e27828843a01a"")",BTCUSDT,2024-03-16T11:47:37.000Z,68447.98,68447.99,68447.98,68447.98,0.67779
"ObjectId(""65f589d5163e27828843a01b"")",BTCUSDT,2024-03-16T11:47:38.000Z,68447.98,68447.98,68440.72,68440.73,0.21575
"ObjectId(""65f589d5163e27828843a01c"")",BTCUSDT,2024-03-16T11:47:39.000Z,68440.73,68440.73,68440.72,68440.73,0.04523
"ObjectId(""65f589d5163e27828843a01d"")",BTCUSDT,2024-03-16T11:47:40.000Z,68440.72,68440.73,68440.72,68440.73,2.51375
"ObjectId(""65f589d5163e27828843a01e"")",BTCUSDT,2024-03-16T11:47:41.000Z,68440.73,68445.66,68440.73,68445.66,0.6407
"ObjectId(""65f589d5163e27828843a01f"")",BTCUSDT,2024-03-16T11:47:42.000Z,68445.66,68445.66,68445.65,68445.65,0.51243
"ObjectId(""65f589d5163e27828843a020"")",BTCUSDT,2024-03-16T11:47:43.000Z,68445.66,68445.66,68445.65,68445.65,0.07206
"ObjectId(""65f589d5163e27828843a021"")",BTCUSDT,2024-03-16T11:47:44.000Z,68445.66,68445.66,68440.72,68440.72,0.14394
"ObjectId(""65f589d5163e27828843a022"")",BTCUSDT,2024-03-16T11:47:45.000Z,68440.72,68440.73,68440.72,68440.73,0.00883
"ObjectId(""65f589d5163e27828843a023"")",BTCUSDT,2024-03-16T11:47:46.000Z,68440.73,68440.73,68428.51,68428.51,0.12076
"ObjectId(""65f589d5163e27828843a024"")",BTCUSDT,2024-03-16T11:47:47.000Z,68428.52,68428.52,68428.51,68428.52,0.84437
"ObjectId(""65f589d5163e27828843a025"")",BTCUSDT,2024-03-16T11:47:48.000Z,68428.52,68428.52,68428.51,68428.52,0.37697
"ObjectId(""65f589d5163e27828843a026"")",BTCUSDT,2024-03-16T11:47:49.000Z,68428.52,68428.52,68428.51,68428.51,0.08402
"ObjectId(""65f589d5163e27828843a027"")",BTCUSDT,2024-03-16T11:47:50.000Z,68428.51,68428.52,68428.51,68428.52,0.05031
"ObjectId(""65f589d5163e27828843a028"")",BTCUSDT,2024-03-16T11:47:51.000Z,68428.52,68431.99,68428.52,68431.99,0.47131
"ObjectId(""65f589d5163e27828843a029"")",BTCUSDT,2024-03-16T11:47:52.000Z,68431.98,68431.99,68431.98,68431.99,0.66674
"ObjectId(""65f589d5163e27828843a02a"")",BTCUSDT,2024-03-16T11:47:53.000Z,68431.99,68431.99,68431.98,68431.99,0.06561
"ObjectId(""65f589d5163e27828843a02b"")",BTCUSDT,2024-03-16T11:47:54.000Z,68431.98,68431.99,68420.88,68420.88,1.93603
"ObjectId(""65f589d5163e27828843a02c"")",BTCUSDT,2024-03-16T11:47:55.000Z,68420.88,68420.88,68420.88,68420.88,0.07401
"ObjectId(""65f589d5163e27828843a02d"")",BTCUSDT,2024-03-16T11:47:56.000Z,68420.89,68420.89,68420.88,68420.88,0.29479
"ObjectId(""65f589d5163e27828843a02e"")",BTCUSDT,2024-03-16T11:47:57.000Z,68420.89,68420.89,68420.88,68420.88,0.75902
"ObjectId(""65f589d5163e27828843a02f"")",BTCUSDT,2024-03-16T11:47:58.000Z,68420.88,68420.88,68416.65,68416.66,0.04062
"ObjectId(""65f589d5163e27828843a030"")",BTCUSDT,2024-03-16T11:47:59.000Z,68416.66,68416.66,68416.65,68416.66,0.27628
"ObjectId(""65f589d5163e27828843a031"")",BTCUSDT,2024-03-16T11:48:00.000Z,68416.66,68416.66,68416.65,68416.65,0.14203
"ObjectId(""65f589d5163e27828843a032"")",BTCUSDT,2024-03-16T11:48:01.000Z,68416.65,68416.65,68410.01,68410.01,0.38647
"ObjectId(""65f589d5163e27828843a033"")",BTCUSDT,2024-03-16T11:48:02.000Z,68410.01,68410.01,68404.68,68404.69,0.56689
"ObjectId(""65f589d5163e27828843a034"")",BTCUSDT,2024-03-16T11:48:03.000Z,68404.68,68404.68,68400,68400,1.06687
"ObjectId(""65f589d5163e27828843a035"")",BTCUSDT,2024-03-16T11:48:04.000Z,68399.99,68399.99,68393.29,68393.3,0.26039
"ObjectId(""65f589d5163e27828843a036"")",BTCUSDT,2024-03-16T11:48:05.000Z,68393.29,68393.3,68393.29,68393.3,0.03682
"ObjectId(""65f589d5163e27828843a037"")",BTCUSDT,2024-03-16T11:48:06.000Z,68393.3,68393.3,68384.44,68384.44,0.61732
"ObjectId(""65f589d5163e27828843a038"")",BTCUSDT,2024-03-16T11:48:07.000Z,68384.44,68384.45,68384.44,68384.45,0.69369
"ObjectId(""65f589d5163e27828843a039"")",BTCUSDT,2024-03-16T11:48:08.000Z,68384.45,68384.45,68384.44,68384.45,0.09595
"ObjectId(""65f589d5163e27828843a03a"")",BTCUSDT,2024-03-16T11:48:09.000Z,68384.44,68384.45,68384.44,68384.44,0.19655
"ObjectId(""65f589d5163e27828843a03b"")",BTCUSDT,2024-03-16T11:48:10.000Z,68384.44,68384.45,68384.44,68384.45,0.2314
"ObjectId(""65f589d5163e27828843a03c"")",BTCUSDT,2024-03-16T11:48:11.000Z,68384.45,68384.45,68384.44,68384.45,0.18701
"ObjectId(""65f589d5163e27828843a03d"")",BTCUSDT,2024-03-16T11:48:12.000Z,68384.44,68384.45,68384.44,68384.44,0.73478
"ObjectId(""65f589d5163e27828843a03e"")",BTCUSDT,2024-03-16T11:48:13.000Z,68384.45,68384.45,68380,68380,0.90848
"ObjectId(""65f589d5163e27828843a03f"")",BTCUSDT,2024-03-16T11:48:14.000Z,68379.33,68379.33,68372,68372,1.32515
"ObjectId(""65f589d5163e27828843a040"")",BTCUSDT,2024-03-16T11:48:15.000Z,68372.01,68372.01,68370,68370.01,0.19061
"ObjectId(""65f589d5163e27828843a041"")",BTCUSDT,2024-03-16T11:48:16.000Z,68370.01,68385.73,68369.99,68385.73,5.24648
"ObjectId(""65f589d5163e27828843a042"")",BTCUSDT,2024-03-16T11:48:17.000Z,68385.73,68401.71,68385.73,68401.09,1.95645
"ObjectId(""65f589d5163e27828843a043"")",BTCUSDT,2024-03-16T11:48:18.000Z,68401.09,68401.09,68401.09,68401.09,0.01023
"ObjectId(""65f589d5163e27828843a044"")",BTCUSDT,2024-03-16T11:48:19.000Z,68401.09,68401.1,68392,68392,1.2057
"ObjectId(""65f589d5163e27828843a045"")",BTCUSDT,2024-03-16T11:48:20.000Z,68392.01,68392.01,68392,68392.01,0.06356
"ObjectId(""65f589d5163e27828843a046"")",BTCUSDT,2024-03-16T11:48:21.000Z,68392.01,68392.01,68392,68392,0.25454
"ObjectId(""65f589d5163e27828843a047"")",BTCUSDT,2024-03-16T11:48:22.000Z,68392,68392.01,68392,68392,0.63826
"ObjectId(""65f589d5163e27828843a048"")",BTCUSDT,2024-03-16T11:48:23.000Z,68392,68392.01,68392,68392.01,0.31298
"ObjectId(""65f589d5163e27828843a049"")",BTCUSDT,2024-03-16T11:48:24.000Z,68392,68392.01,68392,68392,0.05792
"ObjectId(""65f589d5163e27828843a04a"")",BTCUSDT,2024-03-16T11:48:25.000Z,68392,68392,68389.47,68389.47,0.45915
"ObjectId(""65f589d5163e27828843a04b"")",BTCUSDT,2024-03-16T11:48:26.000Z,68388,68388.01,68388,68388.01,0.28592
"ObjectId(""65f589d5163e27828843a04c"")",BTCUSDT,2024-03-16T11:48:27.000Z,68388.01,68388.01,68388,68388,0.80591
"ObjectId(""65f589d5163e27828843a04d"")",BTCUSDT,2024-03-16T11:48:28.000Z,68388.01,68388.01,68388,68388,0.01535
"ObjectId(""65f589d5163e27828843a04e"")",BTCUSDT,2024-03-16T11:48:29.000Z,68388.01,68388.01,68388,68388.01,0.02639
"ObjectId(""65f589d5163e27828843a04f"")",BTCUSDT,2024-03-16T11:48:30.000Z,68388,68388.05,68388,68388.05,0.53531
"ObjectId(""65f589d5163e27828843a050"")",BTCUSDT,2024-03-16T11:48:31.000Z,68392,68406.93,68392,68406.92,2.16358
"ObjectId(""65f589d5163e27828843a051"")",BTCUSDT,2024-03-16T11:48:32.000Z,68406.93,68409.99,68406.93,68409.99,2.108
"ObjectId(""65f589d5163e27828843a052"")",BTCUSDT,2024-03-16T11:48:33.000Z,68409.99,68412.84,68409.99,68412.83,0.19923
"ObjectId(""65f589d5163e27828843a053"")",BTCUSDT,2024-03-16T11:48:34.000Z,68412.83,68412.84,68412.83,68412.83,0.13577
"ObjectId(""65f589d5163e27828843a054"")",BTCUSDT,2024-03-16T11:48:35.000Z,68412.84,68412.84,68412.83,68412.83,0.14695
"ObjectId(""65f589d5163e27828843a055"")",BTCUSDT,2024-03-16T11:48:36.000Z,68412.84,68412.84,68412.83,68412.84,0.06798
"ObjectId(""65f589d5163e27828843a056"")",BTCUSDT,2024-03-16T11:48:37.000Z,68412.84,68412.84,68412.83,68412.83,0.70057
"ObjectId(""65f589d5163e27828843a057"")",BTCUSDT,2024-03-16T11:48:38.000Z,68412.84,68412.84,68412.83,68412.83,0.23031
"ObjectId(""65f589d5163e27828843a058"")",BTCUSDT,2024-03-16T11:48:39.000Z,68412.84,68412.84,68412.83,68412.84,0.0085
"ObjectId(""65f589d5163e27828843a059"")",BTCUSDT,2024-03-16T11:48:40.000Z,68412.83,68412.84,68412.83,68412.83,0.15652
"ObjectId(""65f589d5163e27828843a05a"")",BTCUSDT,2024-03-16T11:48:41.000Z,68412.83,68412.84,68412.83,68412.83,0.03261
"ObjectId(""65f589d5163e27828843a05b"")",BTCUSDT,2024-03-16T11:48:42.000Z,68412.83,68412.84,68412.83,68412.84,0.53728
"ObjectId(""65f589d5163e27828843a05c"")",BTCUSDT,2024-03-16T11:48:43.000Z,68412.83,68425.62,68412.83,68425.61,1.31175
"ObjectId(""65f589d5163e27828843a05d"")",BTCUSDT,2024-03-16T11:48:44.000Z,68425.62,68430,68425.62,68429.99,0.62678
"ObjectId(""65f589d5163e27828843a05e"")",BTCUSDT,2024-03-16T11:48:45.000Z,68429.99,68430,68429.99,68430,0.14139
"ObjectId(""65f589d5163e27828843a05f"")",BTCUSDT,2024-03-16T11:48:46.000Z,68429.99,68430,68429.99,68430,0.22356
"ObjectId(""65f589d5163e27828843a060"")",BTCUSDT,2024-03-16T11:48:47.000Z,68429.99,68430,68429.99,68429.99,0.62491
"ObjectId(""65f589d5163e27828843a061"")",BTCUSDT,2024-03-16T11:48:48.000Z,68429.99,68430,68429.99,68430,0.31957
"ObjectId(""65f589d5163e27828843a062"")",BTCUSDT,2024-03-16T11:48:49.000Z,68430,68430,68430,68430,0.03068
"ObjectId(""65f589d5163e27828843a063"")",BTCUSDT,2024-03-16T11:48:50.000Z,68429.99,68430,68429.99,68429.99,0.09423
"ObjectId(""65f589d5163e27828843a064"")",BTCUSDT,2024-03-16T11:48:51.000Z,68430,68430,68429.99,68429.99,0.42599
"ObjectId(""65f589d5163e27828843a065"")",BTCUSDT,2024-03-16T11:48:52.000Z,68430,68430,68429.99,68429.99,0.64021
"ObjectId(""65f589d5163e27828843a066"")",BTCUSDT,2024-03-16T11:48:53.000Z,68429.99,68430,68429.99,68429.99,0.20477
"ObjectId(""65f589d5163e27828843a067"")",BTCUSDT,2024-03-16T11:48:54.000Z,68430,68430,68430,68430,1.43145
"ObjectId(""65f589d5163e27828843a068"")",BTCUSDT,2024-03-16T11:48:55.000Z,68429.99,68430,68429.99,68430,0.00524
"ObjectId(""65f589d5163e27828843a069"")",BTCUSDT,2024-03-16T11:48:56.000Z,68430,68430,68429.99,68429.99,0.00615
"ObjectId(""65f589d5163e27828843a06a"")",BTCUSDT,2024-03-16T11:48:57.000Z,68429.99,68438.38,68429.99,68438.06,0.59379
"ObjectId(""65f589d5163e27828843a06b"")",BTCUSDT,2024-03-16T11:48:58.000Z,68438.06,68438.06,68438.05,68438.06,0.10308
"ObjectId(""65f589d5163e27828843a06c"")",BTCUSDT,2024-03-16T11:48:59.000Z,68438.06,68438.06,68438.05,68438.06,0.2166
"ObjectId(""65f589d5163e27828843a06d"")",BTCUSDT,2024-03-16T11:49:00.000Z,68438.06,68438.06,68438.05,68438.05,0.08098
"ObjectId(""65f589d5163e27828843a06e"")",BTCUSDT,2024-03-16T11:49:01.000Z,68438.05,68438.06,68438.05,68438.06,0.09034
"ObjectId(""65f589d5163e27828843a06f"")",BTCUSDT,2024-03-16T11:49:02.000Z,68438.06,68438.06,68438.05,68438.05,0.7003
"ObjectId(""65f589d5163e27828843a070"")",BTCUSDT,2024-03-16T11:49:03.000Z,68438.06,68438.06,68438.05,68438.05,0.2214
"ObjectId(""65f589d5163e27828843a071"")",BTCUSDT,2024-03-16T11:49:04.000Z,68438.05,68438.06,68438.05,68438.05,0.07401
"ObjectId(""65f589d5163e27828843a072"")",BTCUSDT,2024-03-16T11:49:05.000Z,68438.06,68447.99,68438.05,68447.98,2.16153
"ObjectId(""65f589d5163e27828843a073"")",BTCUSDT,2024-03-16T11:49:06.000Z,68447.99,68447.99,68447.98,68447.99,0.02185
"ObjectId(""65f589d5163e27828843a074"")",BTCUSDT,2024-03-16T11:49:07.000Z,68447.98,68448.27,68447.98,68448.27,0.56874
"ObjectId(""65f589d5163e27828843a075"")",BTCUSDT,2024-03-16T11:49:08.000Z,68448.27,68448.27,68448.26,68448.26,0.05174
"ObjectId(""65f589d5163e27828843a076"")",BTCUSDT,2024-03-16T11:49:09.000Z,68448.26,68448.27,68448.26,68448.27,0.07508
"ObjectId(""65f589d5163e27828843a077"")",BTCUSDT,2024-03-16T11:49:10.000Z,68448.26,68448.27,68448.26,68448.26,0.20957
"ObjectId(""65f589d5163e27828843a078"")",BTCUSDT,2024-03-16T11:49:11.000Z,68448.27,68448.27,68448.27,68448.27,0.02698
"ObjectId(""65f589d5163e27828843a079"")",BTCUSDT,2024-03-16T11:49:12.000Z,68448.27,68448.27,68448.26,68448.26,1.26474
"ObjectId(""65f589d5163e27828843a07a"")",BTCUSDT,2024-03-16T11:49:13.000Z,68448.27,68448.27,68448.26,68448.27,0.20374
"ObjectId(""65f589d5163e27828843a07b"")",BTCUSDT,2024-03-16T11:49:14.000Z,68448.26,68448.26,68424.29,68424.3,1.83871
"ObjectId(""65f589d5163e27828843a07c"")",BTCUSDT,2024-03-16T11:49:15.000Z,68424.3,68424.3,68424.29,68424.29,0.06792
"ObjectId(""65f589d5163e27828843a07d"")",BTCUSDT,2024-03-16T11:49:16.000Z,68424.3,68424.3,68424.29,68424.29,0.145
"ObjectId(""65f589d5163e27828843a07e"")",BTCUSDT,2024-03-16T11:49:17.000Z,68424.29,68424.3,68424.29,68424.3,0.50481
"ObjectId(""65f589d5163e27828843a07f"")",BTCUSDT,2024-03-16T11:49:18.000Z,68424.29,68424.29,68386.16,68390.01,11.11222
"ObjectId(""65f589d5163e27828843a080"")",BTCUSDT,2024-03-16T11:49:19.000Z,68390.01,68391.45,68387.99,68391.45,0.78414
"ObjectId(""65f589d5163e27828843a081"")",BTCUSDT,2024-03-16T11:49:20.000Z,68391.44,68391.45,68391.44,68391.45,0.20222
"ObjectId(""65f589d5163e27828843a082"")",BTCUSDT,2024-03-16T11:49:21.000Z,68391.45,68391.45,68391.45,68391.45,0.00683
"ObjectId(""65f589d5163e27828843a083"")",BTCUSDT,2024-03-16T11:49:22.000Z,68391.45,68391.45,68391.44,68391.44,0.52605
"ObjectId(""65f589d5163e27828843a084"")",BTCUSDT,2024-03-16T11:49:23.000Z,68391.45,68391.45,68391.45,68391.45,0.007
"ObjectId(""65f589d5163e27828843a085"")",BTCUSDT,2024-03-16T11:49:24.000Z,68391.45,68391.45,68391.44,68391.44,0.10649
"ObjectId(""65f589d5163e27828843a086"")",BTCUSDT,2024-03-16T11:49:25.000Z,68391.45,68391.45,68391.44,68391.44,0.09586
"ObjectId(""65f589d5163e27828843a087"")",BTCUSDT,2024-03-16T11:49:26.000Z,68391.44,68399.99,68391.44,68399.99,1.84063
"ObjectId(""65f589d5163e27828843a088"")",BTCUSDT,2024-03-16T11:49:27.000Z,68399.99,68403.99,68399.99,68403.99,0.69563
"ObjectId(""65f589d5163e27828843a089"")",BTCUSDT,2024-03-16T11:49:28.000Z,68403.99,68403.99,68403.99,68403.99,0.00042
"ObjectId(""65f589d5163e27828843a08a"")",BTCUSDT,2024-03-16T11:49:29.000Z,68404,68407.46,68403.99,68407.46,0.13093
"ObjectId(""65f589d5163e27828843a08b"")",BTCUSDT,2024-03-16T11:49:30.000Z,68407.46,68407.47,68407.46,68407.47,0.01263
"ObjectId(""65f589d5163e27828843a08c"")",BTCUSDT,2024-03-16T11:49:31.000Z,68407.46,68407.47,68407.46,68407.47,0.15154
"ObjectId(""65f589d5163e27828843a08d"")",BTCUSDT,2024-03-16T11:49:32.000Z,68407.46,68407.47,68407.46,68407.46,0.5213
"ObjectId(""65f589d5163e27828843a08e"")",BTCUSDT,2024-03-16T11:49:33.000Z,68407.47,68407.47,68407.46,68407.47,0.00887
"ObjectId(""65f589d5163e27828843a08f"")",BTCUSDT,2024-03-16T11:49:34.000Z,68407.47,68416,68407.47,68415.99,0.82338
"ObjectId(""65f589d5163e27828843a090"")",BTCUSDT,2024-03-16T11:49:35.000Z,68415.99,68416,68415.99,68416,0.01128
"ObjectId(""65f589d5163e27828843a091"")",BTCUSDT,2024-03-16T11:49:36.000Z,68415.99,68416,68415.99,68416,0.24242
"ObjectId(""65f589d5163e27828843a092"")",BTCUSDT,2024-03-16T11:49:37.000Z,68416,68416,68415.99,68415.99,0.92835
"ObjectId(""65f589d5163e27828843a093"")",BTCUSDT,2024-03-16T11:49:38.000Z,68415.99,68416,68415.99,68415.99,0.06739
"ObjectId(""65f589d5163e27828843a094"")",BTCUSDT,2024-03-16T11:49:39.000Z,68415.99,68415.99,68415.99,68415.99,0.22284
"ObjectId(""65f589d5163e27828843a095"")",BTCUSDT,2024-03-16T11:49:40.000Z,68415.99,68416,68411.83,68411.84,0.08329
"ObjectId(""65f589d5163e27828843a096"")",BTCUSDT,2024-03-16T11:49:41.000Z,68411.83,68411.84,68411.83,68411.84,0.04093
"ObjectId(""65f589d5163e27828843a097"")",BTCUSDT,2024-03-16T11:49:42.000Z,68411.84,68411.84,68411.83,68411.84,0.60498
"ObjectId(""65f589d5163e27828843a098"")",BTCUSDT,2024-03-16T11:49:43.000Z,68411.84,68411.84,68411.83,68411.84,0.02466
"ObjectId(""65f589d5163e27828843a099"")",BTCUSDT,2024-03-16T11:49:44.000Z,68411.83,68411.84,68411.83,68411.83,0.04557
"ObjectId(""65f589d5163e27828843a09a"")",BTCUSDT,2024-03-16T11:49:45.000Z,68411.83,68411.83,68401.09,68401.09,2.85459
"ObjectId(""65f589d5163e27828843a09b"")",BTCUSDT,2024-03-16T11:49:46.000Z,68401.1,68401.1,68401.1,68401.1,0.02028
"ObjectId(""65f589d5163e27828843a09c"")",BTCUSDT,2024-03-16T11:49:47.000Z,68401.09,68401.1,68401.09,68401.1,0.59841
"ObjectId(""65f589d5163e27828843a09d"")",BTCUSDT,2024-03-16T11:49:48.000Z,68401.1,68401.1,68401.1,68401.1,0.00127
"ObjectId(""65f589d5163e27828843a09e"")",BTCUSDT,2024-03-16T11:49:49.000Z,68401.09,68401.1,68401.09,68401.09,0.56334
"ObjectId(""65f589d5163e27828843a09f"")",BTCUSDT,2024-03-16T11:49:50.000Z,68401.1,68401.1,68401.09,68401.1,0.05182
"ObjectId(""65f589d5163e27828843a0a0"")",BTCUSDT,2024-03-16T11:49:51.000Z,68401.09,68401.1,68401.09,68401.1,0.13373
"ObjectId(""65f589d5163e27828843a0a1"")",BTCUSDT,2024-03-16T11:49:52.000Z,68401.1,68401.1,68401.1,68401.1,0.51506
"ObjectId(""65f589d5163e27828843a0a2"")",BTCUSDT,2024-03-16T11:49:53.000Z,68401.09,68401.1,68401.09,68401.09,0.0216
"ObjectId(""65f589d5163e27828843a0a3"")",BTCUSDT,2024-03-16T11:49:54.000Z,68401.09,68401.1,68401.09,68401.09,0.26615
"ObjectId(""65f589d5163e27828843a0a4"")",BTCUSDT,2024-03-16T11:49:55.000Z,68401.09,68401.09,68401.09,68401.09,0.00198
"ObjectId(""65f589d5163e27828843a0a5"")",BTCUSDT,2024-03-16T11:49:56.000Z,68401.09,68401.09,68401.09,68401.09,0.26981
"ObjectId(""65f589d5163e27828843a0a6"")",BTCUSDT,2024-03-16T11:49:57.000Z,68401.09,68401.1,68401.09,68401.1,0.75371
"ObjectId(""65f589d5163e27828843a0a7"")",BTCUSDT,2024-03-16T11:49:58.000Z,68401.1,68401.1,68397.47,68397.47,0.53503
"ObjectId(""65f589d5163e27828843a0a8"")",BTCUSDT,2024-03-16T11:49:59.000Z,68397.47,68397.48,68397.47,68397.48,0.07585
"ObjectId(""65f589d5163e27828843a0a9"")",BTCUSDT,2024-03-16T11:50:00.000Z,68397.48,68397.48,68397.47,68397.48,0.02701
"ObjectId(""65f589d5163e27828843a0aa"")",BTCUSDT,2024-03-16T11:50:01.000Z,68397.48,68397.48,68397.47,68397.48,0.14017
"ObjectId(""65f589d5163e27828843a0ab"")",BTCUSDT,2024-03-16T11:50:02.000Z,68397.48,68397.48,68397.48,68397.48,0.50175
"ObjectId(""65f589d5163e27828843a0ac"")",BTCUSDT,2024-03-16T11:50:03.000Z,68397.48,68397.48,68397.47,68397.48,0.17523
"ObjectId(""65f589d5163e27828843a0ad"")",BTCUSDT,2024-03-16T11:50:04.000Z,68397.47,68397.48,68397.47,68397.47,0.01796
"ObjectId(""65f589d5163e27828843a0ae"")",BTCUSDT,2024-03-16T11:50:05.000Z,68397.47,68397.48,68397.47,68397.48,0.03024
"ObjectId(""65f589d5163e27828843a0af"")",BTCUSDT,2024-03-16T11:50:06.000Z,68397.48,68397.48,68397.47,68397.47,0.25934
"ObjectId(""65f589d5163e27828843a0b0"")",BTCUSDT,2024-03-16T11:50:07.000Z,68397.47,68397.48,68397.47,68397.47,0.89288
"ObjectId(""65f589d5163e27828843a0b1"")",BTCUSDT,2024-03-16T11:50:08.000Z,68397.47,68397.48,68397.47,68397.47,0.05191
"ObjectId(""65f589d5163e27828843a0b2"")",BTCUSDT,2024-03-16T11:50:09.000Z,68397.47,68397.48,68397.47,68397.48,0.15104
"ObjectId(""65f589d5163e27828843a0b3"")",BTCUSDT,2024-03-16T11:50:10.000Z,68397.48,68397.49,68397.48,68397.49,0.11914
"ObjectId(""65f589d5163e27828843a0b4"")",BTCUSDT,2024-03-16T11:50:11.000Z,68397.49,68397.49,68397.48,68397.48,0.0069
"ObjectId(""65f589d5163e27828843a0b5"")",BTCUSDT,2024-03-16T11:50:12.000Z,68397.48,68401.09,68397.48,68401.09,0.57671
"ObjectId(""65f589d5163e27828843a0b6"")",BTCUSDT,2024-03-16T11:50:13.000Z,68401.08,68406.99,68401.08,68406.99,0.6632
"ObjectId(""65f589d5163e27828843a0b7"")",BTCUSDT,2024-03-16T11:50:14.000Z,68409.35,68411.83,68409.35,68411.82,0.38278
"ObjectId(""65f589d5163e27828843a0b8"")",BTCUSDT,2024-03-16T11:50:15.000Z,68411.83,68411.83,68411.82,68411.83,0.29481
"ObjectId(""65f589d5163e27828843a0b9"")",BTCUSDT,2024-03-16T11:50:16.000Z,68411.83,68411.83,68411.83,68411.83,0.00015
"ObjectId(""65f589d5163e27828843a0ba"")",BTCUSDT,2024-03-16T11:50:17.000Z,68411.83,68411.83,68411.82,68411.82,0.53411
"ObjectId(""65f589d5163e27828843a0bb"")",BTCUSDT,2024-03-16T11:50:18.000Z,68411.83,68411.83,68411.83,68411.83,0.00062
"ObjectId(""65f589d5163e27828843a0bc"")",BTCUSDT,2024-03-16T11:50:19.000Z,68411.83,68419.57,68411.83,68419.57,0.79755
"ObjectId(""65f589d5163e27828843a0bd"")",BTCUSDT,2024-03-16T11:50:20.000Z,68419.56,68419.57,68419.56,68419.57,0.06434
"ObjectId(""65f589d5163e27828843a0be"")",BTCUSDT,2024-03-16T11:50:21.000Z,68419.57,68419.57,68419.56,68419.57,0.02016
"ObjectId(""65f589d5163e27828843a0bf"")",BTCUSDT,2024-03-16T11:50:22.000Z,68419.56,68430,68419.56,68429.99,1.11634
"ObjectId(""65f589d5163e27828843a0c0"")",BTCUSDT,2024-03-16T11:50:23.000Z,68429.99,68430,68429.99,68430,0.0996
"ObjectId(""65f589d5163e27828843a0c1"")",BTCUSDT,2024-03-16T11:50:24.000Z,68430,68430,68429.99,68429.99,0.27274
"ObjectId(""65f589d5163e27828843a0c2"")",BTCUSDT,2024-03-16T11:50:25.000Z,68429.99,68430,68429.99,68430,0.11445
"ObjectId(""65f589d5163e27828843a0c3"")",BTCUSDT,2024-03-16T11:50:26.000Z,68430.01,68432.12,68430.01,68432.11,0.02999
"ObjectId(""65f589d5163e27828843a0c4"")",BTCUSDT,2024-03-16T11:50:27.000Z,68432.12,68432.12,68432.11,68432.11,0.5128
